from_id,AI,X,Y,CAL
"99812",1795.38452318337,527245,184252,3
"99813",1565.4014237859,527345,184252,3
"99814",1189.10566526346,527445,184252,2
"99815",1487.44754783065,527545,184252,2
"99816",1045.56304184574,527645,184252,2
"99817",931.756396805451,527745,184252,1
"99818",1066.32765265035,527845,184252,2
"99819",1103.94193744347,527945,184252,2
"99820",1157.80190932492,528045,184252,2
"99821",879.233824745877,528145,184252,1
"99822",897.165605512418,528245,184252,1
"99823",1259.80622767694,528345,184252,2
"99824",1443.00562594095,528445,184252,2
"99825",1210.73053819782,528545,184252,2
"99826",1105.45358480312,528645,184252,2
"99827",1377.63632757985,528745,184252,2
"99828",1633.16254814181,528845,184252,3
"99829",1493.09372031685,528945,184252,2
"99830",1274.58602971719,529045,184252,2
"99831",1323.86674184309,529145,184252,2
"99832",1261.11647666594,529245,184252,2
"99833",1190.84379604044,529345,184252,2
"99834",1089.72971161034,529445,184252,2
"99835",1191.3080173046,529545,184252,2
"99836",1184.79391940678,529645,184252,2
"99837",1208.38704156808,529745,184252,2
"99838",1286.43352060502,529845,184252,2
"99839",999.351072848884,529945,184252,2
"99840",2074.96225043959,530045,184252,3
